	start1	end1	start2	end2
37927	86	397	105	400
37928	63	418	58	458
37929	224	254	4	34
37930	141	222	482	556
37931	239	264	16	41
37932	210	267	135	194
37933	379	414	434	475
37934	99	129	4080	4110
37935	226	280	102	152
37936	222	275	35	83
37937	1	64	1	64
37938	1	56	57	106
37939	24	38	12	26
37940	16	40	66	90
37941	26	61	3102	3135
37942	25	37	64	76
37943	21	40	24	43
37944	1	39	888	927
37945	23	60	341	371
37946	27	50	1	24
37947	5	34	680	701
37948	22	46	23	47
37949	1	81	1	81
37950	1	80	12	90
37951	1	81	1	80
37952	1	80	12	90
37953	3	59	16	71
37954	25	63	31	64
37955	41	72	44	75
37956	41	69	44	72
37957	23	37	1611	1625
37958	7	59	29	79
37959	16	57	2	42
37960	20	48	21	49
37961	5	25	549	569
37962	21	60	24	62
37963	1	35	174	205
37964	36	53	4451	4468
37965	57	81	284	308
37966	1	117	1	117
37967	7	107	5	115
37968	7	101	2	95
37969	7	107	2	112
37970	1	107	1	105
37971	6	106	8	108
37972	8	103	7	102
37973	11	116	51	174
37974	1	106	22	135
37975	9	81	12	83
37976	6	34	228	256
37977	78	94	478	494
37978	49	73	237	261
37979	48	80	88	120
37980	43	88	600	645
37981	1	397	1	397
37982	21	397	8	384
37983	20	393	33	406
37984	14	397	46	434
37985	20	346	24	349
37986	20	397	65	439
37987	13	395	63	448
37988	8	393	124	498
37989	36	393	99	449
37990	34	395	93	447
37991	34	374	78	408
37992	22	393	87	441
37993	34	392	84	429
37994	82	395	130	429
37995	41	371	86	406
37996	22	235	47	225
37997	144	226	169	244
37998	160	202	3	36
37999	155	191	95	131
38000	23	50	512	539
38001	222	281	959	1016
38002	275	395	17	133
38003	1	792	1	792
38004	2	788	1	811
38005	1	792	16	795
38006	58	785	1	733
38007	2	787	1	791
38008	2	787	8	785
38009	2	787	1	775
38010	74	788	64	808
38011	78	786	68	801
38012	18	786	9	789
38013	78	785	69	804
38014	45	787	32	729
38015	77	784	57	733
38016	22	784	14	734
38017	74	781	48	718
38018	77	788	58	729
38019	23	788	5	738
38020	104	530	101	540
38021	77	539	70	566
38022	24	792	14	741
38023	22	530	13	554
38024	78	530	71	568
38025	25	530	19	552
38026	78	530	75	547
38027	60	530	57	555
38028	78	539	59	535
38029	543	682	3	153
38030	543	680	3	150
38031	543	698	3	164
38032	543	678	3	147
38033	543	688	3	159
38034	543	684	3	153
38035	542	699	2	164
38036	543	679	3	151
38037	320	337	153	170
38038	315	337	152	175
38039	767	780	27	40
38040	128	183	33	87
38041	289	337	124	170
38042	429	474	333	379
38043	1	150	1	150
38044	36	149	6	120
38045	35	145	4	116
38046	6	146	51	194
38047	37	139	6	110
38048	36	145	5	115
38049	36	145	6	116
38050	36	139	5	110
38051	33	137	1	105
38052	52	137	9	96
38053	39	150	5	119
38054	41	137	13	111
38055	64	150	1	90
38056	64	137	1	75
38057	52	137	4	80
38058	119	139	11	31
38059	24	67	35	76
38060	61	119	5	57
38061	27	55	464	492
38062	18	57	108	146
38063	76	134	1096	1160
38064	36	99	565	639
38065	1	296	1	296
38066	10	295	3	287
38067	10	296	3	288
38068	10	295	7	292
38069	10	296	21	306
38070	10	296	3	288
38071	7	295	5	296
38072	10	293	2	276
38073	11	294	8	281
38074	9	290	6	276
38075	7	288	13	293
38076	9	292	6	281
38077	9	287	10	300
38078	12	294	12	302
38079	12	287	32	312
38080	12	287	39	332
38081	28	291	43	311
38082	13	287	27	311
38083	12	266	34	278
38084	15	294	6	291
38085	27	294	23	274
38086	19	288	12	271
38087	27	294	26	280
38088	14	294	7	277
38089	15	288	6	279
38090	166	294	72	214
38091	228	279	250	300
38092	9	28	3008	3027
38093	167	228	127	190
38094	7	29	103	122
38095	8	64	140	201
38096	110	137	324	352
38097	1	296	1	296
38098	1	290	8	277
38099	9	296	13	282
38100	2	290	14	280
38101	92	290	19	214
38102	1	290	1	284
38103	4	290	13	274
38104	3	292	10	303
38105	5	284	15	300
38106	9	291	13	286
38107	9	291	10	279
38108	17	285	20	271
38109	6	291	15	294
38110	1	285	5	285
38111	1	260	1	278
38112	5	293	11	283
38113	9	284	13	279
38114	3	280	30	308
38115	3	284	24	311
38116	3	208	31	249
38117	16	265	22	258
38118	9	270	18	297
38119	16	285	30	293
38120	16	285	38	298
38121	17	192	56	241
38122	5	266	36	293
38123	134	166	123	159
38124	253	279	224	250
38125	183	240	298	348
38126	122	147	4567	4592
38127	148	189	13	54
38128	72	114	129	173
38129	237	275	79	117
38130	1	1914	1	1914
38131	942	1869	924	1860
38132	125	818	164	867
38133	982	1869	891	1805
38134	9	607	12	644
38135	1394	1869	1395	1852
38136	214	352	236	371
38137	1397	1869	1594	2049
38138	998	1589	936	1543
38139	1691	1869	1537	1718
38140	9	581	12	637
38141	1294	1583	1340	1611
38142	1700	1869	1620	1789
38143	131	783	187	917
38144	1417	1706	237	554
38145	1407	1689	297	613
38146	1417	1694	238	544
38147	1400	1714	73	430
38148	1404	1689	88	405
38149	1417	1694	237	545
38150	1395	1694	206	534
38151	1417	1674	242	530
38152	610	681	5	72
38153	534	561	31	58
38154	1416	1489	102	173
38155	67	101	7	41
38156	512	540	30	58
38157	759	794	20	57
38158	1709	1734	43	73
38159	1	103	1	103
38160	58	103	48	96
38161	57	103	72	117
38162	67	103	75	111
38163	67	86	119	138
38164	9	41	29	61
38165	42	77	207	246
38166	20	77	107	164
38167	66	79	41	54
38168	42	103	58	120
38169	43	90	104	151
38170	66	87	107	128
38171	15	67	1759	1808
38172	33	81	2179	2238
38173	1	35	62	95
38174	48	75	46	67
38175	45	77	126	160
38176	17	40	731	756
38177	1	231	1	231
38178	97	141	89	133
38179	100	128	7	35
38180	147	218	633	686
38181	201	228	229	256
38182	132	154	294	316
38183	20	195	1835	1985
38184	174	212	446	489
38185	6	36	6	36
38186	3	26	48	71
38187	147	172	871	896
38188	17	32	39	54
38189	1	63	1	63
38190	9	63	4	61
38191	21	52	15	46
38192	26	37	95	106
38193	2	21	53	72
38194	25	39	217	231
38195	15	59	34	78
38196	33	41	65	73
38197	33	40	65	72
38198	1	24	167	190
38199	1	160	1	160
38200	18	154	11	153
38201	28	127	51	154
38202	32	128	23	116
38203	37	127	75	162
38204	14	127	21	137
38205	20	134	22	138
38206	32	138	39	142
38207	34	133	74	169
38208	50	127	56	133
38209	32	127	126	218
38210	68	147	2413	2490
38211	66	116	248	303
38212	49	88	50	90
38213	7	42	247	282
38214	116	158	2285	2325
38215	15	80	818	878
38216	2	47	247	292
38217	2	30	76	104
38218	1	54	1	54
38219	1	36	156	192
38220	1	15	1	15
38221	24	52	226	254
38222	27	48	2	23
38223	27	51	103	127
38224	2	43	1954	1989
38225	21	42	243	264
38226	1	81	1	81
38227	56	80	1	25
38228	56	79	9	32
38229	43	77	113	150
38230	29	60	36	67
38231	25	71	57	102
38232	34	73	240	266
38233	43	65	232	254
38234	15	64	9	59
38235	7	81	45	119
38236	10	68	13	73
38237	27	46	1	19
38238	47	72	310	332
38239	11	36	100	124
38240	44	66	170	192
38241	20	67	88	146
38242	9	65	156	207
38243	24	72	275	329
38244	30	45	1241	1256
38245	1	197	1	197
38246	3	197	15	214
38247	40	197	5	164
38248	42	151	110	224
38249	60	130	113	183
38250	37	146	93	203
38251	98	182	79	164
38252	135	191	13	69
38253	11	61	20	65
38254	2	23	14	35
38255	70	104	48	81
38256	14	88	879	948
38257	146	169	74	97
38258	77	111	80	114
38259	54	77	14	37
38260	17	86	663	728
38261	15	44	108	137
38262	84	110	552	574
38263	58	96	5	51
38264	1	90	1	90
38265	1	85	1	85
38266	12	90	1	79
38267	12	76	1	66
38268	15	75	17	77
38269	5	75	10	67
38270	14	65	481	535
38271	29	76	26	69
38272	44	85	601	642
38273	14	31	208	225
38274	34	59	265	295
38275	25	80	265	322
38276	43	67	203	228
38277	1	93	1	93
38278	9	81	79	152
38279	64	91	79	101
38280	35	67	174	213
38281	64	82	78	96
38282	35	67	203	242
38283	17	46	84	124
38284	1	78	40	120
38285	64	91	74	97
38286	39	81	10	52
38287	2	31	102	129
38288	31	79	371	422
38289	53	88	75	110
38290	11	85	79	162
38291	16	38	65	88
38292	48	68	47	67
38293	24	59	740	767
38294	64	82	77	95
38295	54	87	61	88
38296	28	44	22	38
38297	35	67	202	241
38298	1	41	1	41
38299	1	36	1	39
38300	17	33	6	22
38301	3	23	5	25
38302	1	31	1	27
38303	1	16	1	24
38304	1	39	1	40
38305	1	21	1	21
38306	1	11	1	11
38307	17	33	10	26
38308	4	36	145	178
38309	1	13	1	13
38310	3	34	30	63
38311	1	37	1	36
38312	12	25	177	190
38313	1	28	1	23
38314	1	9	1	9
38315	1	9	1	9
38316	21	40	316	335
38317	1	12	1	13
38318	1	8	1	8
38319	1	32	1	30
38320	1	8	1	8
38321	11	26	505	520
38322	1	41	1	46
38323	16	33	3	20
38324	1	14	1	14
38325	1	31	1	36
38326	1	15	1	15
38327	1	491	1	491
38328	3	491	2	493
38329	5	491	4	491
38330	2	491	3	493
38331	4	491	2	493
38332	1	484	1	485
38333	3	476	1	464
38334	18	486	1	460
38335	9	470	2	449
38336	3	477	2	461
38337	7	471	1	450
38338	9	470	2	448
38339	9	471	7	455
38340	9	471	7	455
38341	109	471	13	361
38342	12	455	3	453
38343	9	455	5	456
38344	17	486	11	481
38345	21	482	5	471
38346	17	486	10	483
38347	17	455	7	450
38348	84	455	18	384
38349	10	70	9	69
38350	73	102	14	43
38351	121	140	58	77
38352	98	152	633	688
38353	124	154	390	421
38354	118	142	2	26
38355	1	43	1	43
38356	1	39	101	141
38357	24	35	34	45
38358	8	40	167	199
38359	3	33	15	42
38360	17	30	21	34
38361	28	41	3	16
38362	22	36	37	51
38363	20	40	276	296
38364	5	15	3	13
38365	7	31	3	32
38366	1	553	1	553
38367	1	553	1	523
38368	6	547	1	518
38369	242	547	443	707
38370	9	245	4	249
38371	126	546	320	751
38372	6	77	1	94
38373	126	530	345	757
38374	6	117	1	157
38375	126	546	286	697
38376	6	118	4	121
38377	126	546	340	775
38378	7	68	1	90
38379	93	535	135	664
38380	276	525	467	723
38381	126	191	159	223
38382	276	535	407	670
38383	102	191	144	239
38384	272	540	391	671
38385	119	216	158	249
38386	120	195	154	228
38387	396	526	617	760
38388	274	350	388	451
38389	274	525	355	612
38390	126	194	96	163
38391	337	473	525	660
38392	277	350	321	388
38393	131	178	8	55
38394	306	419	146	263
38395	90	127	305	341
38396	26	131	52	150
38397	354	408	72	129
38398	1	141	1	141
38399	55	95	18	59
38400	33	131	130	201
38401	15	61	249	310
38402	65	107	8	39
38403	27	49	299	321
38404	100	131	854	885
38405	118	137	188	207
38406	1	93	1	93
38407	1	23	66	88
38408	27	81	99	169
38409	24	49	35	60
38410	1	239	1	239
38411	24	90	8	72
38412	118	190	72	144
38413	100	178	26	105
38414	96	177	81	164
38415	123	170	148	195
38416	105	173	29	102
38417	140	239	372	470
38418	154	209	212	264
38419	185	209	127	151
38420	76	136	54	110
38421	55	72	61	78
38422	68	113	730	774
38423	73	146	9	86
38424	63	86	289	309
38425	1	174	1	174
38426	1	174	12	185
38427	2	24	15	37
38428	104	172	43	115
38429	2	93	13	85
38430	104	172	41	117
38431	2	24	15	37
38432	104	174	43	117
38433	1	22	12	33
38434	157	174	102	119
38435	1	22	12	33
38436	154	174	101	121
38437	8	43	66	105
38438	12	46	203	245
38439	41	127	372	456
38440	104	158	97	146
38441	58	120	195	259
38442	19	48	21	49
38443	42	78	848	878
38444	139	172	127	160
38445	1	2110	1	2110
38446	1571	2050	1374	1853
38447	1594	2049	1397	1869
38448	1422	2054	1168	1810
38449	1572	2050	1362	1861
38450	1612	1782	1368	1539
38451	1935	2057	1590	1726
38452	1603	1782	1434	1613
38453	1893	2068	1620	1812
38454	1544	1887	24	406
38455	1611	1845	88	354
38456	1610	1898	234	553
38457	1610	1973	235	640
38458	1610	1887	227	533
38459	1610	1888	234	542
38460	1611	1931	305	660
38461	1610	1887	239	546
38462	1611	1639	338	366
38463	1753	1795	358	400
38464	191	231	30	77
38465	478	535	3	58
38466	869	927	2076	2135
38467	627	656	5	34
38468	1578	1617	23	62
38469	1047	1082	239	275
38470	307	350	284	332
38471	1734	1795	343	404
38472	461	554	13	104
38473	1692	1798	312	412
38474	1	84	1	84
38475	7	84	4	81
38476	12	84	7	79
38477	13	84	8	79
38478	13	84	12	83
38479	13	84	5	76
38480	13	82	7	76
38481	10	84	5	80
38482	10	77	6	75
38483	10	84	6	80
38484	12	84	2	75
38485	40	64	5	28
38486	30	79	401	457
38487	15	81	111	164
38488	22	54	386	416
38489	34	55	791	812
38490	3	31	4792	4820
38491	68	81	412	425
38492	50	84	56	86
38493	26	42	81	97
38494	1	146	1	146
38495	3	146	2	149
38496	3	146	12	156
38497	3	146	2	151
38498	3	146	2	142
38499	5	136	2	120
38500	51	113	285	345
38501	82	137	1297	1346
38502	116	138	20	56
38503	19	70	78	128
38504	91	117	37	62
38505	53	132	31	98
38506	79	107	103	131
38507	65	84	29	48
38508	53	124	219	276
38509	48	134	317	392
38510	16	26	285	295
38511	32	53	505	526
38512	1	30	1	30
38513	1	25	11	35
38514	12	24	128	141
38515	12	24	135	148
38516	16	28	981	993
38517	12	23	142	154
38518	12	24	140	153
38519	12	24	146	159
38520	3	23	22	42
38521	7	24	80	97
38522	12	24	133	146
38523	3	21	148	166
38524	5	26	49	70
38525	8	20	115	127
38526	3	27	44	68
38527	1	90	1	90
38528	23	68	108	153
38529	1	89	66	160
38530	37	57	111	131
38531	12	55	6	44
38532	9	59	15	64
38533	9	52	13	62
38534	57	73	671	687
38535	14	39	411	436
38536	37	66	141	170
38537	59	83	34	58
38538	1	187	1	187
38539	1	187	1	185
38540	3	187	6	190
38541	4	185	2	184
38542	2	185	3	193
38543	3	182	2	183
38544	4	185	2	193
38545	4	179	2	186
38546	3	185	10	201
38547	3	179	2	183
38548	1	179	1	179
38549	33	102	740	808
38550	8	30	28	50
38551	88	137	309	364
38552	155	179	383	407
38553	14	114	108	218
38554	9	87	662	738
38555	148	176	49	76
38556	14	114	102	212
38557	64	101	169	206
38558	1	81	1	81
38559	14	49	4	41
38560	19	49	26	56
38561	18	52	545	579
38562	3	65	10	70
38563	13	30	105	122
38564	11	27	276	292
38565	10	44	20	51
38566	23	44	189	210
38567	1	239	1	239
38568	12	234	6	231
38569	15	237	12	235
38570	18	232	13	225
38571	12	230	6	249
38572	22	239	15	240
38573	39	234	32	221
38574	12	41	1	30
38575	166	194	66	94
38576	131	187	53	106
38577	90	172	106	188
38578	149	194	4587	4632
38579	37	81	315	359
38580	139	212	21	97
38581	1	67	1	67
38582	4	67	8	71
38583	1	61	1	61
38584	4	34	136	167
38585	5	61	2	58
38586	4	34	114	145
38587	1	33	237	269
38588	3	20	51	68
38589	16	45	60	89
38590	1	50	100	150
38591	5	27	37	59
38592	17	30	78	91
38593	8	47	103	141
38594	16	34	39	57
38595	3	33	158	190
38596	1	208	1	208
38597	113	134	184	205
38598	71	91	305	326
38599	157	201	243	280
38600	190	208	210	228
38601	21	90	147	216
38602	123	148	4582	4607
38603	143	178	167	202
38604	165	201	247	282
38605	18	62	1961	2009
38606	109	128	631	650
38607	35	76	64	104
38608	1	62	1	62
38609	1	62	6	67
38610	1	59	1	59
38611	1	59	1	59
38612	1	56	1	56
38613	1	59	1	59
38614	1	57	1	57
38615	1	56	1	56
38616	14	38	28	52
38617	36	61	47	72
38618	7	36	33	56
38619	1	12	275	286
38620	42	60	150	168
38621	1	29	43	69
38622	1	185	1	185
38623	1	185	2	180
38624	1	184	5	176
38625	1	185	2	168
38626	1	182	1	191
38627	1	183	1	208
38628	1	184	3	208
38629	1	182	1	201
38630	33	178	27	141
38631	7	178	12	141
38632	4	127	9	139
38633	36	95	27	86
38634	33	183	26	145
38635	36	163	135	273
38636	10	60	288	336
38637	114	132	350	368
38638	44	76	717	762
38639	65	90	1798	1823
38640	114	132	349	367
38641	114	160	114	157
38642	118	162	94	146
38643	91	127	37	74
38644	114	132	371	389
38645	114	132	350	368
38646	106	144	1624	1660
38647	13	39	122	148
38648	1	306	1	306
38649	1	306	1	302
38650	1	306	1	299
38651	1	306	1	304
38652	1	306	1	305
38653	1	306	1	297
38654	1	306	1	302
38655	1	306	1	308
38656	2	306	563	817
38657	2	306	561	816
38658	2	306	553	812
38659	2	306	545	800
38660	3	290	558	783
38661	2	148	516	646
38662	6	174	563	720
38663	1	148	506	637
38664	1	192	507	689
38665	3	207	504	691
38666	3	148	512	641
38667	1	165	514	662
38668	3	148	517	646
38669	2	292	551	781
38670	2	205	550	741
38671	2	168	503	659
38672	3	151	543	679
38673	1	148	564	699
38674	140	164	64	92
38675	9	56	34	79
38676	100	129	156	182
38677	145	164	73	92
38678	140	164	36	64
38679	205	256	64	120
38680	101	195	1011	1099
38681	60	81	479	500
38682	154	166	43	55
38683	191	215	2	26
38684	215	296	273	353
38685	1	108	1	108
38686	10	85	13	88
38687	28	103	5	80
38688	7	85	3	84
38689	9	89	2	78
38690	26	85	19	78
38691	53	101	24	81
38692	8	41	426	456
38693	61	85	30	56
38694	37	87	1413	1451
38695	23	76	126	175
38696	39	65	263	289
38697	65	100	305	341
38698	82	92	107	117
38699	58	92	248	284
38700	57	65	31	39
38701	33	56	45	68
38702	74	103	11	41
38703	44	69	1	26
38704	1	112	1	112
38705	3	108	4	109
38706	4	111	5	114
38707	6	107	11	112
38708	3	104	8	101
38709	9	100	8	104
38710	3	111	5	116
38711	80	104	432	455
38712	80	103	433	455
38713	80	104	438	461
38714	79	106	438	464
38715	83	105	435	456
38716	24	100	284	361
38717	84	103	434	452
38718	24	105	9	74
38719	22	100	354	407
38720	63	102	360	406
38721	63	108	353	397
38722	80	106	443	468
38723	21	103	9	75
38724	47	73	75	98
38725	21	78	493	545
38726	87	104	52	69
38727	26	102	324	411
38728	9	28	2	21
38729	38	99	188	253
38730	59	97	352	385
38731	76	94	43	61
38732	83	103	183	203
38733	81	99	385	403
38734	24	47	68	91
38735	18	50	19	51
38736	22	39	536	553
38737	1	403	1	403
38738	1	403	5	434
38739	5	402	6	430
38740	1	402	1	439
38741	1	403	1	451
38742	4	402	5	460
38743	1	403	1	462
38744	1	403	1	454
38745	4	403	5	391
38746	4	403	5	376
38747	4	403	5	381
38748	4	403	5	394
38749	4	403	5	377
38750	4	403	5	366
38751	4	403	5	388
38752	216	272	101	156
38753	54	85	64	99
38754	279	364	20	94
38755	253	294	614	655
38756	34	57	11	34
38757	149	170	8	29
38758	1	473	1	473
38759	18	471	17	458
38760	9	470	12	465
38761	13	471	13	460
38762	17	470	12	460
38763	13	470	19	459
38764	8	471	10	467
38765	8	465	1	409
38766	13	471	23	428
38767	17	467	14	394
38768	1	464	7	409
38769	20	230	20	221
38770	339	473	245	371
38771	12	200	23	209
38772	12	203	13	208
38773	355	465	297	407
38774	427	472	33	80
38775	451	466	94	109
38776	423	468	65	111
38777	40	154	13	114
38778	124	196	272	342
38779	412	467	11	79
38780	447	466	54	73
38781	443	468	80	106
38782	179	285	887	993
38783	142	233	885	963
38784	108	213	172	276
38785	435	467	74	106
38786	43	81	65	99
38787	165	248	132	218
38788	427	467	31	75
38789	335	374	53	92
38790	443	467	43	71
38791	345	375	53	84
38792	1	125	1	125
38793	1	123	1	123
38794	42	62	164	184
38795	103	120	44	61
38796	42	64	244	267
38797	69	105	1571	1607
38798	1	139	1	139
38799	5	136	2	133
38800	6	136	4	134
38801	6	138	4	130
38802	3	136	2	129
38803	1	136	1	130
38804	9	134	4	119
38805	42	137	3	98
38806	8	134	10	124
38807	52	134	1	79
38808	34	134	6	100
38809	7	33	43	69
38810	60	104	153	197
38811	51	102	294	346
38812	12	107	224	308
38813	98	119	11	34
38814	118	133	210	225
38815	124	138	331	345
38816	1	151	1	151
38817	101	136	56	91
38818	69	113	70	126
38819	3	50	145	192
38820	38	99	284	347
38821	54	93	626	668
38822	64	98	41	81
38823	26	61	4	39
38824	46	84	77	115
38825	45	70	480	505
38826	3	132	169	285
38827	30	60	139	168
38828	115	131	132	148
38829	1	68	1	68
38830	1	59	1	59
38831	35	68	55	88
38832	2	68	1781	1853
38833	30	58	80	108
38834	31	65	49	83
38835	4	32	995	1023
38836	11	23	3365	3377
38837	41	61	95	115
38838	16	35	55	74
38839	27	57	193	220
38840	1	175	1	175
38841	1	172	1	175
38842	1	172	1	163
38843	1	171	6	159
38844	1	151	1	143
38845	1	171	17	170
38846	1	171	1	164
38847	1	151	1	143
38848	1	175	1	195
38849	1	151	1	161
38850	1	175	27	194
38851	1	172	1	171
38852	1	151	1	158
38853	1	151	1	152
38854	1	151	1	143
38855	1	171	1	163
38856	1	172	1	203
38857	1	159	9	144
38858	25	151	1	121
38859	25	151	1	119
38860	1	111	1	154
38861	63	174	11	127
38862	124	159	64	95
38863	103	149	5849	5893
38864	108	126	257	275
38865	84	117	36	70
38866	79	118	108	145
38867	40	95	157	205
38868	124	170	396	449
38869	136	166	1	33
38870	1	246	1	246
38871	12	238	9	235
38872	11	238	7	230
38873	12	232	9	253
38874	12	235	15	237
38875	19	221	15	224
38876	37	228	32	217
38877	12	37	4	26
38878	73	100	48	75
38879	141	174	920	953
38880	46	69	47	68
38881	128	168	48	89
38882	193	219	37	63
38883	124	160	55	91
38884	73	100	47	74
38885	197	218	387	408
38886	1	491	1	491
38887	28	477	121	606
38888	173	214	71	111
38889	259	290	3	38
38890	224	250	253	279
38891	344	370	13	42
38892	316	343	219	246
38893	9	41	206	238
38894	33	53	159	179
38895	152	207	59	114
38896	1	593	1	593
38897	66	106	85	125
38898	239	275	1047	1082
38899	123	175	9	58
38900	508	548	552	592
38901	223	237	213	227
38902	1	795	1	795
38903	9	794	9	776
38904	12	793	11	787
38905	29	789	26	718
38906	654	793	577	730
38907	44	205	57	215
38908	711	792	571	650
38909	710	794	507	584
38910	90	226	77	227
38911	744	790	767	809
38912	580	652	415	485
38913	745	791	799	845
38914	85	167	470	558
38915	357	416	322	381
38916	466	502	52	85
38917	1	53	1	53
38918	16	41	26	51
38919	26	42	96	112
38920	14	38	20	44
38921	26	39	56	69
38922	11	44	4	46
38923	3	21	65	83
38924	9	46	5232	5269
38925	31	52	87	108
38926	21	41	13	36
38927	12	52	61	115
38928	25	52	7	34
38929	7	21	29	43
38930	11	24	78	91
38931	7	49	1975	2014
38932	1	62	1	62
38933	11	60	10	59
38934	22	49	279	306
38935	31	49	5	23
38936	6	19	50	63
38937	4	41	36	73
38938	10	30	261	281
38939	1	119	1	119
38940	80	103	74	97
38941	41	61	28	48
38942	1	71	1	81
38943	23	68	102	154
38944	60	116	5338	5385
38945	65	105	191	232
38946	41	61	27	47
38947	70	119	30	79
38948	28	60	25	60
38949	73	101	8	42
38950	8	50	366	408
38951	46	68	94	116
38952	1	734	1	734
38953	1	734	5	738
38954	1	734	1	739
38955	1	734	2	747
38956	1	734	2	747
38957	1	734	2	742
38958	1	734	1	746
38959	1	721	1	799
38960	1	721	1	787
38961	1	734	4	817
38962	79	721	100	803
38963	52	718	82	779
38964	53	718	94	783
38965	48	718	74	781
38966	39	661	68	727
38967	52	718	15	729
38968	79	733	95	784
38969	59	718	93	785
38970	10	497	12	550
38971	50	490	68	556
38972	75	490	98	551
38973	74	500	100	564
38974	7	500	3	535
38975	30	490	33	553
38976	8	490	10	546
38977	7	490	9	567
38978	504	733	3	296
38979	504	721	3	295
38980	504	645	3	157
38981	504	691	3	207
38982	504	573	3	85
38983	504	733	3	301
38984	504	642	3	154
38985	703	733	274	304
38986	504	653	3	164
38987	703	723	271	291
38988	550	640	121	207
38989	163	211	85	133
38990	391	453	3	62
38991	378	436	520	578
38992	1	117	1	117
38993	1	115	1	112
38994	1	115	1	111
38995	3	116	5	115
38996	1	115	1	116
38997	2	110	3	108
38998	1	116	16	132
